JDTDB,   , X, Y, Z, VX, VY, VZ, LT, RG, RR,
*******************************************************************************
$$SOE
2451354.358333333, A.D. 1999-Jun-24 20:36:00.0000, -3.990654242673015E-01, -6.111132005481898E-01,  1.446176224825621E-02,  1.688818908285045E-02, -1.101992396584527E-02, -1.125119007321943E-03,  4.216214219903190E-03,  7.300148623810466E-01, -2.923576158982494E-05,
2451354.359722222, A.D. 1999-Jun-24 20:38:00.0000, -3.990419681557695E-01, -6.111285055406933E-01,  1.446019957228543E-02,  1.688861151886863E-02, -1.101926523654010E-02, -1.125134390356909E-03,  4.216213985360534E-03,  7.300148217712443E-01, -2.924235363150493E-05,
2451354.361111111, A.D. 1999-Jun-24 20:40:00.0000, -3.990185114575387E-01, -6.111438096182840E-01,  1.445863687495048E-02,  1.688903392923594E-02, -1.101860649121691E-02, -1.125149771692397E-03,  4.216213750764997E-03,  7.300147811522867E-01, -2.924894564143418E-05,
2451354.362500000, A.D. 1999-Jun-24 20:42:00.0000, -3.989950541726446E-01, -6.111591127809394E-01,  1.445707415625372E-02,  1.688945631395179E-02, -1.101794772987672E-02, -1.125165151328382E-03,  4.216213516116584E-03,  7.300147405241731E-01, -2.925553761960787E-05,
2451354.363888889, A.D. 1999-Jun-24 20:44:00.0000, -3.989715963011229E-01, -6.111744150286372E-01,  1.445551141619757E-02,  1.688987867301559E-02, -1.101728895252053E-02, -1.125180529264852E-03,  4.216213281415293E-03,  7.300146998869042E-01, -2.926212956601903E-05,
2451354.365277778, A.D. 1999-Jun-24 20:46:00.0000, -3.989481378430092E-01, -6.111897163613556E-01,  1.445394865478433E-02,  1.689030100642675E-02, -1.101663015914935E-02, -1.125195905501780E-03,  4.216213046661124E-03,  7.300146592404800E-01, -2.926872148065909E-05,
2451354.366666667, A.D. 1999-Jun-24 20:48:00.0000, -3.989246787983391E-01, -6.112050167790719E-01,  1.445238587201639E-02,  1.689072331418467E-02, -1.101597134976418E-02, -1.125211280039148E-03,  4.216212811854077E-03,  7.300146185849001E-01, -2.927531336351157E-05,
2451354.368055556, A.D. 1999-Jun-24 20:50:00.0000, -3.989012191671484E-01, -6.112203162817641E-01,  1.445082306789612E-02,  1.689114559628877E-02, -1.101531252436604E-02, -1.125226652876935E-03,  4.216212576994154E-03,  7.300145779201651E-01, -2.928190521457753E-05,
2451354.369444444, A.D. 1999-Jun-24 20:52:00.0000, -3.988777589494725E-01, -6.112356148694100E-01,  1.444926024242585E-02,  1.689156785273846E-02, -1.101465368295593E-02, -1.125242024015123E-03,  4.216212342081354E-03,  7.300145372462746E-01, -2.928849703384272E-05,
2451354.370833333, A.D. 1999-Jun-24 20:54:00.0000, -3.988542981453471E-01, -6.112509125419872E-01,  1.444769739560801E-02,  1.689199008353313E-02, -1.101399482553485E-02, -1.125257393453690E-03,  4.216212107115678E-03,  7.300144965632289E-01, -2.929508882130124E-05,
2451354.372222222, A.D. 1999-Jun-24 20:56:00.0000, -3.988308367548078E-01, -6.112662092994734E-01,  1.444613452744485E-02,  1.689241228867221E-02, -1.101333595210382E-02, -1.125272761192613E-03,  4.216211872097126E-03,  7.300144558710279E-01, -2.930168057694100E-05,
2451354.373611111, A.D. 1999-Jun-24 20:58:00.0000, -3.988073747778904E-01, -6.112815051418469E-01,  1.444457163793878E-02,  1.689283446815510E-02, -1.101267706266384E-02, -1.125288127231876E-03,  4.216211637025697E-03,  7.300144151696720E-01, -2.930827230075854E-05,
2451354.375000000, A.D. 1999-Jun-24 21:00:00.0000, -3.987839122146304E-01, -6.112968000690846E-01,  1.444300872709221E-02,  1.689325662198120E-02, -1.101201815721593E-02, -1.125303491571455E-03,  4.216211401901392E-03,  7.300143744591605E-01, -2.931486399274078E-05,
2451354.376388889, A.D. 1999-Jun-24 21:02:00.0000, -3.987604490650634E-01, -6.113120940811649E-01,  1.444144579490743E-02,  1.689367875014994E-02, -1.101135923576108E-02, -1.125318854211332E-03,  4.216211166724213E-03,  7.300143337394940E-01, -2.932145565287812E-05,
2451354.377777778, A.D. 1999-Jun-24 21:04:00.0000, -3.987369853292252E-01, -6.113273871780655E-01,  1.443988284138684E-02,  1.689410085266071E-02, -1.101070029830030E-02, -1.125334215151488E-03,  4.216210931494157E-03,  7.300142930106726E-01, -2.932804728116945E-05,
2451354.379166667, A.D. 1999-Jun-24 21:06:00.0000, -3.987135210071512E-01, -6.113426793597639E-01,  1.443831986653282E-02,  1.689452292951293E-02, -1.101004134483461E-02, -1.125349574391899E-03,  4.216210696211227E-03,  7.300142522726960E-01, -2.933463887759685E-05,
2451354.380555556, A.D. 1999-Jun-24 21:08:00.0000, -3.986900560988774E-01, -6.113579706262381E-01,  1.443675687034764E-02,  1.689494498070601E-02, -1.100938237536501E-02, -1.125364931932545E-03,  4.216210460875423E-03,  7.300142115255646E-01, -2.934123044216379E-05,
2451354.381944444, A.D. 1999-Jun-24 21:10:00.0000, -3.986665906044390E-01, -6.113732609774658E-01,  1.443519385283372E-02,  1.689536700623935E-02, -1.100872338989251E-02, -1.125380287773409E-03,  4.216210225486744E-03,  7.300141707692782E-01, -2.934782197484542E-05,
2451354.383333333, A.D. 1999-Jun-24 21:12:00.0000, -3.986431245238719E-01, -6.113885504134249E-01,  1.443363081399351E-02,  1.689578900611237E-02, -1.100806438841811E-02, -1.125395641914466E-03,  4.216209990045190E-03,  7.300141300038369E-01, -2.935441347564058E-05,
2451354.384722222, A.D. 1999-Jun-24 21:14:00.0000, -3.986196578572117E-01, -6.114038389340930E-01,  1.443206775382922E-02,  1.689621098032447E-02, -1.100740537094283E-02, -1.125410994355702E-03,  4.216209754550762E-03,  7.300140892292408E-01, -2.936100494454556E-05,
2451354.386111111, A.D. 1999-Jun-24 21:16:00.0000, -3.985961906044940E-01, -6.114191265394479E-01,  1.443050467234326E-02,  1.689663292887505E-02, -1.100674633746766E-02, -1.125426345097092E-03,  4.216209519003460E-03,  7.300140484454898E-01, -2.936759638154850E-05,
2451354.387500000, A.D. 1999-Jun-24 21:18:00.0000, -3.985727227657544E-01, -6.114344132294673E-01,  1.442894156953811E-02,  1.689705485176355E-02, -1.100608728799363E-02, -1.125441694138615E-03,  4.216209283403288E-03,  7.300140076525841E-01, -2.937418778663881E-05,
2451354.388888889, A.D. 1999-Jun-24 21:20:00.0000, -3.985492543410287E-01, -6.114496990041293E-01,  1.442737844541595E-02,  1.689747674898936E-02, -1.100542822252173E-02, -1.125457041480254E-03,  4.216209047750239E-03,  7.300139668505238E-01, -2.938077915981032E-05,
2451354.390277778, A.D. 1999-Jun-24 21:22:00.0000, -3.985257853303524E-01, -6.114649838634114E-01,  1.442581529997923E-02,  1.689789862055188E-02, -1.100476914105297E-02, -1.125472387121986E-03,  4.216208812044318E-03,  7.300139260393087E-01, -2.938737050104767E-05,
2451354.391666667, A.D. 1999-Jun-24 21:24:00.0000, -3.985023157337613E-01, -6.114802678072916E-01,  1.442425213323025E-02,  1.689832046645054E-02, -1.100411004358837E-02, -1.125487731063791E-03,  4.216208576285525E-03,  7.300138852189391E-01, -2.939396181035315E-05,
2451354.393055555, A.D. 1999-Jun-24 21:26:00.0000, -3.984788455512909E-01, -6.114955508357474E-01,  1.442268894517146E-02,  1.689874228668474E-02, -1.100345093012892E-02, -1.125503073305653E-03,  4.216208340473859E-03,  7.300138443894149E-01, -2.940055308770793E-05,
2451354.394444444, A.D. 1999-Jun-24 21:28:00.0000, -3.984553747829768E-01, -6.115108329487566E-01,  1.442112573580520E-02,  1.689916408125388E-02, -1.100279180067565E-02, -1.125518413847543E-03,  4.216208104609321E-03,  7.300138035507360E-01, -2.940714433311301E-05,
2451354.395833333, A.D. 1999-Jun-24 21:30:00.0000, -3.984319034288548E-01, -6.115261141462973E-01,  1.441956250513379E-02,  1.689958585015739E-02, -1.100213265522954E-02, -1.125533752689449E-03,  4.216207868691911E-03,  7.300137627029027E-01, -2.941373554655420E-05,
2451354.397222222, A.D. 1999-Jun-24 21:32:00.0000, -3.984084314889605E-01, -6.115413944283470E-01,  1.441799925315964E-02,  1.690000759339466E-02, -1.100147349379162E-02, -1.125549089831346E-03,  4.216207632721630E-03,  7.300137218459150E-01, -2.942032672802196E-05,
2451354.398611111, A.D. 1999-Jun-24 21:34:00.0000, -3.983849589633295E-01, -6.115566737948839E-01,  1.441643597988507E-02,  1.690042931096512E-02, -1.100081431636289E-02, -1.125564425273216E-03,  4.216207396698477E-03,  7.300136809797731E-01, -2.942691787750911E-05,
2451354.400000000, A.D. 1999-Jun-24 21:36:00.0000, -3.983614858519974E-01, -6.115719522458851E-01,  1.441487268531241E-02,  1.690085100286816E-02, -1.100015512294436E-02, -1.125579759015039E-03,  4.216207160622454E-03,  7.300136401044766E-01, -2.943350899500737E-05,
2451354.401388889, A.D. 1999-Jun-24 21:38:00.0000, -3.983380121550001E-01, -6.115872297813291E-01,  1.441330936944417E-02,  1.690127266910320E-02, -1.099949591353703E-02, -1.125595091056790E-03,  4.216206924493559E-03,  7.300135992200258E-01, -2.944010008050609E-05,
2451354.402777778, A.D. 1999-Jun-24 21:40:00.0000, -3.983145378723729E-01, -6.116025064011932E-01,  1.441174603228255E-02,  1.690169430966965E-02, -1.099883668814192E-02, -1.125610421398455E-03,  4.216206688311794E-03,  7.300135583264209E-01, -2.944669113399801E-05,
2451354.404166667, A.D. 1999-Jun-24 21:42:00.0000, -3.982910630041517E-01, -6.116177821054554E-01,  1.441018267382989E-02,  1.690211592456691E-02, -1.099817744676003E-02, -1.125625750040012E-03,  4.216206452077158E-03,  7.300135174236615E-01, -2.945328215548076E-05,
2451354.405555556, A.D. 1999-Jun-24 21:44:00.0000, -3.982675875503722E-01, -6.116330568940934E-01,  1.440861929408874E-02,  1.690253751379440E-02, -1.099751818939236E-02, -1.125641076981438E-03,  4.216206215789652E-03,  7.300134765117482E-01, -2.945987314493784E-05,
2451354.406944444, A.D. 1999-Jun-24 21:46:00.0000, -3.982441115110698E-01, -6.116483307670851E-01,  1.440705589306127E-02,  1.690295907735153E-02, -1.099685891603994E-02, -1.125656402222714E-03,  4.216205979449277E-03,  7.300134355906807E-01, -2.946646410236189E-05,
2451354.408333333, A.D. 1999-Jun-24 21:48:00.0000, -3.982206348862803E-01, -6.116636037244083E-01,  1.440549247075000E-02,  1.690338061523771E-02, -1.099619962670376E-02, -1.125671725763820E-03,  4.216205743056031E-03,  7.300133946604589E-01, -2.947305502774130E-05,
2451354.409722222, A.D. 1999-Jun-24 21:50:00.0000, -3.981971576760394E-01, -6.116788757660407E-01,  1.440392902715722E-02,  1.690380212745234E-02, -1.099554032138483E-02, -1.125687047604738E-03,  4.216205506609916E-03,  7.300133537210833E-01, -2.947964592107593E-05,
2451354.411111111, A.D. 1999-Jun-24 21:52:00.0000, -3.981736798803826E-01, -6.116941468919604E-01,  1.440236556228520E-02,  1.690422361399484E-02, -1.099488100008417E-02, -1.125702367745443E-03,  4.216205270110933E-03,  7.300133127725537E-01, -2.948623678235015E-05,
2451354.412500000, A.D. 1999-Jun-24 21:54:00.0000, -3.981502014993457E-01, -6.117094171021448E-01,  1.440080207613647E-02,  1.690464507486462E-02, -1.099422166280277E-02, -1.125717686185918E-03,  4.216205033559080E-03,  7.300132718148701E-01, -2.949282761155834E-05,
2451354.413888889, A.D. 1999-Jun-24 21:56:00.0000, -3.981267225329643E-01, -6.117246863965718E-01,  1.439923856871331E-02,  1.690506651006109E-02, -1.099356230954165E-02, -1.125733002926143E-03,  4.216204796954359E-03,  7.300132308480326E-01, -2.949941840869321E-05,
2451354.415277778, A.D. 1999-Jun-24 21:58:00.0000, -3.981032429812740E-01, -6.117399547752194E-01,  1.439767504001804E-02,  1.690548791958365E-02, -1.099290294030182E-02, -1.125748317966095E-03,  4.216204560296769E-03,  7.300131898720410E-01, -2.950600917373926E-05,
2451354.416666667, A.D. 1999-Jun-24 22:00:00.0000, -3.980797628443107E-01, -6.117552222380653E-01,  1.439611149005308E-02,  1.690590930343172E-02, -1.099224355508428E-02, -1.125763631305757E-03,  4.216204323586312E-03,  7.300131488868959E-01, -2.951259990669301E-05,
2451354.418055556, A.D. 1999-Jun-24 22:02:00.0000, -3.980562821221098E-01, -6.117704887850873E-01,  1.439454791882077E-02,  1.690633066160471E-02, -1.099158415389004E-02, -1.125778942945106E-03,  4.216204086822987E-03,  7.300131078925970E-01, -2.951919060754372E-05,
2451354.419444445, A.D. 1999-Jun-24 22:04:00.0000, -3.980328008147070E-01, -6.117857544162632E-01,  1.439298432632342E-02,  1.690675199410202E-02, -1.099092473672012E-02, -1.125794252884122E-03,  4.216203850006793E-03,  7.300130668891444E-01, -2.952578127628892E-05,
2451354.420833333, A.D. 1999-Jun-24 22:06:00.0000, -3.980093189221380E-01, -6.118010191315707E-01,  1.439142071256350E-02,  1.690717330092308E-02, -1.099026530357550E-02, -1.125809561122788E-03,  4.216203613137735E-03,  7.300130258765379E-01, -2.953237191291936E-05,
2451354.422222222, A.D. 1999-Jun-24 22:08:00.0000, -3.979858364444385E-01, -6.118162829309879E-01,  1.438985707754332E-02,  1.690759458206728E-02, -1.098960585445722E-02, -1.125824867661078E-03,  4.216203376215807E-03,  7.300129848547777E-01, -2.953896251741227E-05,
2451354.423611111, A.D. 1999-Jun-24 22:10:00.0000, -3.979623533816442E-01, -6.118315458144923E-01,  1.438829342126523E-02,  1.690801583753404E-02, -1.098894638936627E-02, -1.125840172498978E-03,  4.216203139241013E-03,  7.300129438238642E-01, -2.954555308977843E-05,
2451354.425000000, A.D. 1999-Jun-24 22:12:00.0000, -3.979388697337906E-01, -6.118468077820621E-01,  1.438672974373167E-02,  1.690843706732277E-02, -1.098828690830366E-02, -1.125855475636466E-03,  4.216202902213354E-03,  7.300129027837972E-01, -2.955214362999535E-05,
2451354.426388889, A.D. 1999-Jun-24 22:14:00.0000, -3.979153855009135E-01, -6.118620688336748E-01,  1.438516604494485E-02,  1.690885827143289E-02, -1.098762741127041E-02, -1.125870777073518E-03,  4.216202665132827E-03,  7.300128617345765E-01, -2.955873413805919E-05,
2451354.427777778, A.D. 1999-Jun-24 22:16:00.0000, -3.978919006830485E-01, -6.118773289693082E-01,  1.438360232490723E-02,  1.690927944986379E-02, -1.098696789826751E-02, -1.125886076810117E-03,  4.216202427999434E-03,  7.300128206762022E-01, -2.956532461395830E-05,
2451354.429166667, A.D. 1999-Jun-24 22:18:00.0000, -3.978684152802313E-01, -6.118925881889403E-01,  1.438203858362114E-02,  1.690970060261489E-02, -1.098630836929598E-02, -1.125901374846241E-03,  4.216202190813177E-03,  7.300127796086747E-01, -2.957191505769019E-05,
2451354.430555556, A.D. 1999-Jun-24 22:20:00.0000, -3.978449292924975E-01, -6.119078464925489E-01,  1.438047482108899E-02,  1.691012172968560E-02, -1.098564882435683E-02, -1.125916671181871E-03,  4.216201953574051E-03,  7.300127385319939E-01, -2.957850546923834E-05,
2451354.431944444, A.D. 1999-Jun-24 22:22:00.0000, -3.978214427198830E-01, -6.119231038801116E-01,  1.437891103731309E-02,  1.691054283107534E-02, -1.098498926345105E-02, -1.125931965816988E-03,  4.216201716282063E-03,  7.300126974461595E-01, -2.958509584861106E-05,
2451354.433333333, A.D. 1999-Jun-24 22:24:00.0000, -3.977979555624231E-01, -6.119383603516066E-01,  1.437734723229588E-02,  1.691096390678351E-02, -1.098432968657967E-02, -1.125947258751571E-03,  4.216201478937209E-03,  7.300126563511721E-01, -2.959168619577870E-05,
2451354.434722222, A.D. 1999-Jun-24 22:26:00.0000, -3.977744678201538E-01, -6.119536159070115E-01,  1.437578340603954E-02,  1.691138495680953E-02, -1.098367009374369E-02, -1.125962549985597E-03,  4.216201241539491E-03,  7.300126152470312E-01, -2.959827651074097E-05,
2451354.436111111, A.D. 1999-Jun-24 22:28:00.0000, -3.977509794931106E-01, -6.119688705463041E-01,  1.437421955854665E-02,  1.691180598115279E-02, -1.098301048494412E-02, -1.125977839519049E-03,  4.216201004088908E-03,  7.300125741337373E-01, -2.960486679349233E-05,
2451354.437500000, A.D. 1999-Jun-24 22:30:00.0000, -3.977274905813292E-01, -6.119841242694622E-01,  1.437265568981948E-02,  1.691222697981273E-02, -1.098235086018197E-02, -1.125993127351905E-03,  4.216200766585461E-03,  7.300125330112902E-01, -2.961145704402429E-05,
2451354.438888889, A.D. 1999-Jun-24 22:32:00.0000, -3.977040010848452E-01, -6.119993770764639E-01,  1.437109179986033E-02,  1.691264795278874E-02, -1.098169121945824E-02, -1.126008413484146E-03,  4.216200529029150E-03,  7.300124918796899E-01, -2.961804726232255E-05,
2451354.440277778, A.D. 1999-Jun-24 22:34:00.0000, -3.976805110036944E-01, -6.120146289672866E-01,  1.436952788867167E-02,  1.691306890008023E-02, -1.098103156277394E-02, -1.126023697915751E-03,  4.216200291419975E-03,  7.300124507389366E-01, -2.962463744837894E-05,
2451354.441666667, A.D. 1999-Jun-24 22:36:00.0000, -3.976570203379124E-01, -6.120298799419087E-01,  1.436796395625584E-02,  1.691348982168662E-02, -1.098037189013009E-02, -1.126038980646700E-03,  4.216200053757937E-03,  7.300124095890305E-01, -2.963122760218631E-05,
2451354.443055556, A.D. 1999-Jun-24 22:38:00.0000, -3.976335290875350E-01, -6.120451300003075E-01,  1.436640000261512E-02,  1.691391071760733E-02, -1.097971220152769E-02, -1.126054261676973E-03,  4.216199816043036E-03,  7.300123684299711E-01, -2.963781772374101E-05,
2451354.444444444, A.D. 1999-Jun-24 22:40:00.0000, -3.976100372525976E-01, -6.120603791424610E-01,  1.436483602775194E-02,  1.691433158784175E-02, -1.097905249696775E-02, -1.126069541006548E-03,  4.216199578275271E-03,  7.300123272617590E-01, -2.964440781303003E-05,
2451354.445833333, A.D. 1999-Jun-24 22:42:00.0000, -3.975865448331362E-01, -6.120756273683472E-01,  1.436327203166868E-02,  1.691475243238930E-02, -1.097839277645128E-02, -1.126084818635408E-03,  4.216199340454645E-03,  7.300122860843938E-01, -2.965099787004280E-05,
2451354.447222222, A.D. 1999-Jun-24 22:44:00.0000, -3.975630518291862E-01, -6.120908746779439E-01,  1.436170801436764E-02,  1.691517325124939E-02, -1.097773303997928E-02, -1.126100094563530E-03,  4.216199102581156E-03,  7.300122448978761E-01, -2.965758789477204E-05,
2451354.448611111, A.D. 1999-Jun-24 22:46:00.0000, -3.975395582407835E-01, -6.121061210712286E-01,  1.436014397585120E-02,  1.691559404442144E-02, -1.097707328755276E-02, -1.126115368790896E-03,  4.216198864654805E-03,  7.300122037022052E-01, -2.966417788721430E-05,
2451354.450000000, A.D. 1999-Jun-24 22:48:00.0000, -3.975160640679636E-01, -6.121213665481795E-01,  1.435857991612176E-02,  1.691601481190485E-02, -1.097641351917275E-02, -1.126130641317484E-03,  4.216198626675591E-03,  7.300121624973818E-01, -2.967076784735416E-05,
2451354.451388889, A.D. 1999-Jun-24 22:50:00.0000, -3.974925693107623E-01, -6.121366111087745E-01,  1.435701583518168E-02,  1.691643555369903E-02, -1.097575373484023E-02, -1.126145912143275E-03,  4.216198388643517E-03,  7.300121212834056E-01, -2.967735777518568E-05,
2451354.452777778, A.D. 1999-Jun-24 22:52:00.0000, -3.974690739692152E-01, -6.121518547529913E-01,  1.435545173303326E-02,  1.691685626980341E-02, -1.097509393455622E-02, -1.126161181268245E-03,  4.216198150558580E-03,  7.300120800602771E-01, -2.968394767069925E-05,
2451354.454166667, A.D. 1999-Jun-24 22:54:00.0000, -3.974455780433581E-01, -6.121670974808076E-01,  1.435388760967892E-02,  1.691727696021737E-02, -1.097443411832174E-02, -1.126176448692380E-03,  4.216197912420784E-03,  7.300120388279956E-01, -2.969053753388797E-05,
2451354.455555555, A.D. 1999-Jun-24 22:56:00.0000, -3.974220815332265E-01, -6.121823392922014E-01,  1.435232346512107E-02,  1.691769762494035E-02, -1.097377428613778E-02, -1.126191714415657E-03,  4.216197674230126E-03,  7.300119975865617E-01, -2.969712736474119E-05,
2451354.456944444, A.D. 1999-Jun-24 22:58:00.0000, -3.973985844388562E-01, -6.121975801871505E-01,  1.435075929936194E-02,  1.691811826397175E-02, -1.097311443800535E-02, -1.126206978438053E-03,  4.216197435986608E-03,  7.300119563359752E-01, -2.970371716325509E-05,
2451354.458333333, A.D. 1999-Jun-24 23:00:00.0000, -3.973750867602829E-01, -6.122128201656329E-01,  1.434919511240394E-02,  1.691853887731098E-02, -1.097245457392548E-02, -1.126222240759552E-03,  4.216197197690229E-03,  7.300119150762362E-01, -2.971030692941082E-05,
$$EOE
*******************************************************************************
Coordinate system description:

  Ecliptic and Mean Equinox of Reference Epoch

    Reference epoch: J2000.0
    xy-plane: plane of the Earth's orbit at the reference epoch
    x-axis  : out along ascending node of instantaneous plane of the Earth's
              orbit and the Earth's mean equator at the reference epoch
    z-axis  : perpendicular to the xy-plane in the directional (+ or -) sense
              of Earth's north pole at the reference epoch.

Symbol meaning [1 au=149597870.700 km, 1 day=86400.0 s]:

    JDTDB    Epoch Julian Date, Barycentric Dynamical Time
      X      x-component of position vector (AU)                               
      Y      y-component of position vector (AU)                               
      Z      z-component of position vector (AU)                               
      VX     x-component of velocity vector (AU/day)                           
      VY     y-component of velocity vector (AU/day)                           
      VZ     z-component of velocity vector (AU/day)                           
      LT     One-way down-leg Newtonian light-time (day)                       
      RG     Range; distance from coordinate center (AU)                       
      RR     Range-rate; radial velocity wrt coord. center (AU/day)            

Geometric states/elements have no aberration corrections applied.

 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov
*******************************************************************************

ABOUT SSD		CREDITS/AWARDS		PRIVACY/COPYRIGHT		GLOSSARY		LINKS

FirstGov	2016-Mar-05 21:21 UT 
(server date/time)  	NASA Home Page	
Site Manager: 	 Ryan S. Park
Webmaster: 	 Alan B. Chamberlin

